,artist_name,album_group,album_type,artists,available_markets,external_urls,href,id,images,name,release_date,release_date_precision,total_tracks,type,uri
738,Cut Snake,single,single,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5z7jsdhxqvsOxzZxfVF236'}, 'href': 'https://api.spotify.com/v1/artists/5z7jsdhxqvsOxzZxfVF236', 'id': '5z7jsdhxqvsOxzZxfVF236', 'name': 'Cut Snake', 'type': 'artist', 'uri': 'spotify:artist:5z7jsdhxqvsOxzZxfVF236'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/6uoReRtGOdw46P5KnywIVu'},https://api.spotify.com/v1/albums/6uoReRtGOdw46P5KnywIVu,6uoReRtGOdw46P5KnywIVu,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2737209afeeaccfa9dd075a1940', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e027209afeeaccfa9dd075a1940', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048517209afeeaccfa9dd075a1940', 'width': 64}]",Magic,2016-03-11,day,2,album,spotify:album:6uoReRtGOdw46P5KnywIVu
739,Cut Snake,single,single,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5z7jsdhxqvsOxzZxfVF236'}, 'href': 'https://api.spotify.com/v1/artists/5z7jsdhxqvsOxzZxfVF236', 'id': '5z7jsdhxqvsOxzZxfVF236', 'name': 'Cut Snake', 'type': 'artist', 'uri': 'spotify:artist:5z7jsdhxqvsOxzZxfVF236'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/3wfWnVWer0q8AQdBL8ZzxA'},https://api.spotify.com/v1/albums/3wfWnVWer0q8AQdBL8ZzxA,3wfWnVWer0q8AQdBL8ZzxA,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273c9f41006a1b13946ce098f37', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02c9f41006a1b13946ce098f37', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851c9f41006a1b13946ce098f37', 'width': 64}]",Life's A Beach,2015-11-06,day,5,album,spotify:album:3wfWnVWer0q8AQdBL8ZzxA
740,Cut Snake,single,single,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5z7jsdhxqvsOxzZxfVF236'}, 'href': 'https://api.spotify.com/v1/artists/5z7jsdhxqvsOxzZxfVF236', 'id': '5z7jsdhxqvsOxzZxfVF236', 'name': 'Cut Snake', 'type': 'artist', 'uri': 'spotify:artist:5z7jsdhxqvsOxzZxfVF236'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/47Soes3Jgckoy9dA8viaiU'},https://api.spotify.com/v1/albums/47Soes3Jgckoy9dA8viaiU,47Soes3Jgckoy9dA8viaiU,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273e404c1c9d7b273e52c5ca46c', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02e404c1c9d7b273e52c5ca46c', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851e404c1c9d7b273e52c5ca46c', 'width': 64}]",Echo,2015-10-09,day,1,album,spotify:album:47Soes3Jgckoy9dA8viaiU
741,Cut Snake,single,single,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5z7jsdhxqvsOxzZxfVF236'}, 'href': 'https://api.spotify.com/v1/artists/5z7jsdhxqvsOxzZxfVF236', 'id': '5z7jsdhxqvsOxzZxfVF236', 'name': 'Cut Snake', 'type': 'artist', 'uri': 'spotify:artist:5z7jsdhxqvsOxzZxfVF236'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/7yx47vjNgvQXPtHis6Hi91'}, 'href': 'https://api.spotify.com/v1/artists/7yx47vjNgvQXPtHis6Hi91', 'id': '7yx47vjNgvQXPtHis6Hi91', 'name': 'Wongo', 'type': 'artist', 'uri': 'spotify:artist:7yx47vjNgvQXPtHis6Hi91'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/2FKTnkv2LKd8wzy3H5rD9Z'},https://api.spotify.com/v1/albums/2FKTnkv2LKd8wzy3H5rD9Z,2FKTnkv2LKd8wzy3H5rD9Z,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2732eafe8311990ca2b896425b6', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e022eafe8311990ca2b896425b6', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048512eafe8311990ca2b896425b6', 'width': 64}]",Maybe Why Not,2015-06-09,day,1,album,spotify:album:2FKTnkv2LKd8wzy3H5rD9Z
742,Cut Snake,single,single,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5z7jsdhxqvsOxzZxfVF236'}, 'href': 'https://api.spotify.com/v1/artists/5z7jsdhxqvsOxzZxfVF236', 'id': '5z7jsdhxqvsOxzZxfVF236', 'name': 'Cut Snake', 'type': 'artist', 'uri': 'spotify:artist:5z7jsdhxqvsOxzZxfVF236'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/1pF05rWjylpwPbJVKJTP2T'},https://api.spotify.com/v1/albums/1pF05rWjylpwPbJVKJTP2T,1pF05rWjylpwPbJVKJTP2T,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273a69a7f599d70e709bc29fe29', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02a69a7f599d70e709bc29fe29', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851a69a7f599d70e709bc29fe29', 'width': 64}]",Jungle Shrimp,2015-03-23,day,1,album,spotify:album:1pF05rWjylpwPbJVKJTP2T
743,Cut Snake,single,single,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5z7jsdhxqvsOxzZxfVF236'}, 'href': 'https://api.spotify.com/v1/artists/5z7jsdhxqvsOxzZxfVF236', 'id': '5z7jsdhxqvsOxzZxfVF236', 'name': 'Cut Snake', 'type': 'artist', 'uri': 'spotify:artist:5z7jsdhxqvsOxzZxfVF236'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/2m6SMffE4HsOXmcMYmFcRt'},https://api.spotify.com/v1/albums/2m6SMffE4HsOXmcMYmFcRt,2m6SMffE4HsOXmcMYmFcRt,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273a9c6e9e9728a70563584267a', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02a9c6e9e9728a70563584267a', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851a9c6e9e9728a70563584267a', 'width': 64}]",Face Down,2014-11-14,day,1,album,spotify:album:2m6SMffE4HsOXmcMYmFcRt
744,Cut Snake,appears_on,compilation,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of'}, 'href': 'https://api.spotify.com/v1/artists/0LyfQWJT6nXafLPZqxe9Of', 'id': '0LyfQWJT6nXafLPZqxe9Of', 'name': 'Various Artists', 'type': 'artist', 'uri': 'spotify:artist:0LyfQWJT6nXafLPZqxe9Of'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/7ANkD7jxTkt3d2yyaai3JP'},https://api.spotify.com/v1/albums/7ANkD7jxTkt3d2yyaai3JP,7ANkD7jxTkt3d2yyaai3JP,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2732741c39ff4eeeb0bf32c9f99', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e022741c39ff4eeeb0bf32c9f99', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048512741c39ff4eeeb0bf32c9f99', 'width': 64}]",5 Years of Desert Hearts Records,2019-07-12,day,40,album,spotify:album:7ANkD7jxTkt3d2yyaai3JP
745,Cut Snake,appears_on,single,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7yx47vjNgvQXPtHis6Hi91'}, 'href': 'https://api.spotify.com/v1/artists/7yx47vjNgvQXPtHis6Hi91', 'id': '7yx47vjNgvQXPtHis6Hi91', 'name': 'Wongo', 'type': 'artist', 'uri': 'spotify:artist:7yx47vjNgvQXPtHis6Hi91'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/38YT4mzqoTyEDc3fUbGEyb'},https://api.spotify.com/v1/albums/38YT4mzqoTyEDc3fUbGEyb,38YT4mzqoTyEDc3fUbGEyb,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273b0c851f28993a31572bd1e1d', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02b0c851f28993a31572bd1e1d', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851b0c851f28993a31572bd1e1d', 'width': 64}]",Tic Toc (Remixes),2019-06-21,day,3,album,spotify:album:38YT4mzqoTyEDc3fUbGEyb
746,Cut Snake,appears_on,compilation,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of'}, 'href': 'https://api.spotify.com/v1/artists/0LyfQWJT6nXafLPZqxe9Of', 'id': '0LyfQWJT6nXafLPZqxe9Of', 'name': 'Various Artists', 'type': 'artist', 'uri': 'spotify:artist:0LyfQWJT6nXafLPZqxe9Of'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/4fLqJbbFWR7NVXezWKqJrP'},https://api.spotify.com/v1/albums/4fLqJbbFWR7NVXezWKqJrP,4fLqJbbFWR7NVXezWKqJrP,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27345d3dd29b80852951d5f568b', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0245d3dd29b80852951d5f568b', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485145d3dd29b80852951d5f568b', 'width': 64}]","Family & Friends, Vol. 3",2019-02-08,day,19,album,spotify:album:4fLqJbbFWR7NVXezWKqJrP
747,Cut Snake,appears_on,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3lyX3NNy2eNDc67ncqxKln'}, 'href': 'https://api.spotify.com/v1/artists/3lyX3NNy2eNDc67ncqxKln', 'id': '3lyX3NNy2eNDc67ncqxKln', 'name': 'Jay Epoch', 'type': 'artist', 'uri': 'spotify:artist:3lyX3NNy2eNDc67ncqxKln'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/06G320XM6NWeEBGOb11ir3'}, 'href': 'https://api.spotify.com/v1/artists/06G320XM6NWeEBGOb11ir3', 'id': '06G320XM6NWeEBGOb11ir3', 'name': 'Proton Radio', 'type': 'artist', 'uri': 'spotify:artist:06G320XM6NWeEBGOb11ir3'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/4kkdRl6JDUhrtNOfN1RPxV'},https://api.spotify.com/v1/albums/4kkdRl6JDUhrtNOfN1RPxV,4kkdRl6JDUhrtNOfN1RPxV,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273da7a1a59472e85ca4d035299', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02da7a1a59472e85ca4d035299', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851da7a1a59472e85ca4d035299', 'width': 64}]",Prototype 3,2018-12-24,day,18,album,spotify:album:4kkdRl6JDUhrtNOfN1RPxV
748,Cut Snake,appears_on,single,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7yx47vjNgvQXPtHis6Hi91'}, 'href': 'https://api.spotify.com/v1/artists/7yx47vjNgvQXPtHis6Hi91', 'id': '7yx47vjNgvQXPtHis6Hi91', 'name': 'Wongo', 'type': 'artist', 'uri': 'spotify:artist:7yx47vjNgvQXPtHis6Hi91'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/3yFxycbL5GAvwnwyn9o2wF'},https://api.spotify.com/v1/albums/3yFxycbL5GAvwnwyn9o2wF,3yFxycbL5GAvwnwyn9o2wF,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2738010ffb9fa385b9d80f374e0', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e028010ffb9fa385b9d80f374e0', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048518010ffb9fa385b9d80f374e0', 'width': 64}]",Redline EP,2018-11-16,day,3,album,spotify:album:3yFxycbL5GAvwnwyn9o2wF
749,Cut Snake,appears_on,single,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2aRd7rRSUjtZ6WPG5GsBO6'}, 'href': 'https://api.spotify.com/v1/artists/2aRd7rRSUjtZ6WPG5GsBO6', 'id': '2aRd7rRSUjtZ6WPG5GsBO6', 'name': 'Go Freek', 'type': 'artist', 'uri': 'spotify:artist:2aRd7rRSUjtZ6WPG5GsBO6'}]","['AU', 'NZ']",{'spotify': 'https://open.spotify.com/album/70k80beGe1LbZrlS2ntY1O'},https://api.spotify.com/v1/albums/70k80beGe1LbZrlS2ntY1O,70k80beGe1LbZrlS2ntY1O,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273b5cf76014500ae49ee78a8ac', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02b5cf76014500ae49ee78a8ac', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851b5cf76014500ae49ee78a8ac', 'width': 64}]",Love Is The Weapon (Remixes),2018-10-26,day,6,album,spotify:album:70k80beGe1LbZrlS2ntY1O
750,Cut Snake,appears_on,single,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2aRd7rRSUjtZ6WPG5GsBO6'}, 'href': 'https://api.spotify.com/v1/artists/2aRd7rRSUjtZ6WPG5GsBO6', 'id': '2aRd7rRSUjtZ6WPG5GsBO6', 'name': 'Go Freek', 'type': 'artist', 'uri': 'spotify:artist:2aRd7rRSUjtZ6WPG5GsBO6'}]","['AD', 'AE', 'AR', 'AT', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/5C7Adnvilq9G8NDrp77Ibd'},https://api.spotify.com/v1/albums/5C7Adnvilq9G8NDrp77Ibd,5C7Adnvilq9G8NDrp77Ibd,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27315663a28cfdeb7e54dcf271f', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0215663a28cfdeb7e54dcf271f', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485115663a28cfdeb7e54dcf271f', 'width': 64}]",Love is the Weapon (Remixes),2018-10-26,day,6,album,spotify:album:5C7Adnvilq9G8NDrp77Ibd
751,Cut Snake,appears_on,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3XCKJxVIReD2nxygAVi5rN'}, 'href': 'https://api.spotify.com/v1/artists/3XCKJxVIReD2nxygAVi5rN', 'id': '3XCKJxVIReD2nxygAVi5rN', 'name': 'James Warren', 'type': 'artist', 'uri': 'spotify:artist:3XCKJxVIReD2nxygAVi5rN'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/6EIhiIZkgzqUVFu6a3hQ3o'},https://api.spotify.com/v1/albums/6EIhiIZkgzqUVFu6a3hQ3o,6EIhiIZkgzqUVFu6a3hQ3o,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27331cdac1c13e3e459765dafb4', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0231cdac1c13e3e459765dafb4', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485131cdac1c13e3e459765dafb4', 'width': 64}]",Visceral 066,2018-09-24,day,22,album,spotify:album:6EIhiIZkgzqUVFu6a3hQ3o
752,Cut Snake,appears_on,single,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/467pefeV7RQkcfWyE56EP4'}, 'href': 'https://api.spotify.com/v1/artists/467pefeV7RQkcfWyE56EP4', 'id': '467pefeV7RQkcfWyE56EP4', 'name': 'Tenova', 'type': 'artist', 'uri': 'spotify:artist:467pefeV7RQkcfWyE56EP4'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/4vvfPUPQ2057ZprChld9tW'},https://api.spotify.com/v1/albums/4vvfPUPQ2057ZprChld9tW,4vvfPUPQ2057ZprChld9tW,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2738ff519b9e01d1f021530efc5', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e028ff519b9e01d1f021530efc5', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048518ff519b9e01d1f021530efc5', 'width': 64}]",Pump It Up,2018-08-03,day,3,album,spotify:album:4vvfPUPQ2057ZprChld9tW
